sales_id,date_key,product_id,customer_id,quantity_sold,unit_price,unit_cost,discount_pct,discount_amount,gross_revenue,net_revenue,total_cost,profit,profit_margin_pct,order_number
5157,214,5,37,11,130,90,5,6.5,1430,1423.5,990,433.5,30.453108535300316,ORD-5156
5158,294,1,49,16,120,80,0,0.0,1920,1920.0,1280,640.0,33.33333333333333,ORD-5157
5159,253,5,59,7,130,90,5,6.5,910,903.5,630,273.5,30.271167681239625,ORD-5158
5160,143,2,51,1,150,100,5,7.5,150,142.5,100,42.5,29.82456140350877,ORD-5159
5161,250,1,28,19,120,80,5,6.0,2280,2274.0,1520,754.0,33.15743183817062,ORD-5160
5162,302,4,56,18,250,170,0,0.0,4500,4500.0,3060,1440.0,32.0,ORD-5161
5163,25,3,35,9,220,150,0,0.0,1980,1980.0,1350,630.0,31.818181818181817,ORD-5162
5164,277,3,8,18,220,150,0,0.0,3960,3960.0,2700,1260.0,31.818181818181817,ORD-5163
5165,70,1,41,3,120,80,5,6.0,360,354.0,240,114.0,32.20338983050847,ORD-5164
5166,113,2,54,3,150,100,5,7.5,450,442.5,300,142.5,32.20338983050847,ORD-5165
5167,363,4,23,4,250,170,0,0.0,1000,1000.0,680,320.0,32.0,ORD-5166
5168,112,3,54,16,220,150,5,11.0,3520,3509.0,2400,1109.0,31.604445711028784,ORD-5167
5169,364,3,40,11,220,150,5,11.0,2420,2409.0,1650,759.0,31.506849315068493,ORD-5168
5170,303,2,46,15,150,100,0,0.0,2250,2250.0,1500,750.0,33.33333333333333,ORD-5169
5171,91,5,23,9,130,90,0,0.0,1170,1170.0,810,360.0,30.76923076923077,ORD-5170
5172,18,1,32,8,120,80,10,12.0,960,948.0,640,308.0,32.48945147679325,ORD-5171
5173,149,2,10,6,150,100,0,0.0,900,900.0,600,300.0,33.33333333333333,ORD-5172
5174,227,2,17,18,150,100,0,0.0,2700,2700.0,1800,900.0,33.33333333333333,ORD-5173
5175,214,2,35,6,150,100,0,0.0,900,900.0,600,300.0,33.33333333333333,ORD-5174
5176,360,2,35,6,150,100,0,0.0,900,900.0,600,300.0,33.33333333333333,ORD-5175
5177,151,5,3,12,130,90,5,6.5,1560,1553.5,1080,473.5,30.47956227872546,ORD-5176
5178,192,4,36,5,250,170,0,0.0,1250,1250.0,850,400.0,32.0,ORD-5177
5179,40,2,29,14,150,100,5,7.5,2100,2092.5,1400,692.5,33.09438470728793,ORD-5178
5180,242,2,49,6,150,100,5,7.5,900,892.5,600,292.5,32.773109243697476,ORD-5179
5181,138,1,46,19,120,80,0,0.0,2280,2280.0,1520,760.0,33.33333333333333,ORD-5180
5182,345,3,27,14,220,150,0,0.0,3080,3080.0,2100,980.0,31.818181818181817,ORD-5181
5183,180,5,31,1,130,90,10,13.0,130,117.0,90,27.0,23.076923076923077,ORD-5182
5184,200,2,34,7,150,100,5,7.5,1050,1042.5,700,342.5,32.853717026378895,ORD-5183
5185,203,4,12,7,250,170,0,0.0,1750,1750.0,1190,560.0,32.0,ORD-5184
5186,61,4,37,14,250,170,5,12.5,3500,3487.5,2380,1107.5,31.756272401433694,ORD-5185
5187,192,4,59,16,250,170,10,25.0,4000,3975.0,2720,1255.0,31.572327044025155,ORD-5186
5188,5,1,54,12,120,80,0,0.0,1440,1440.0,960,480.0,33.33333333333333,ORD-5187
5189,237,4,25,11,250,170,10,25.0,2750,2725.0,1870,855.0,31.376146788990827,ORD-5188
5190,181,1,2,18,120,80,5,6.0,2160,2154.0,1440,714.0,33.147632311977716,ORD-5189
5191,311,5,30,12,130,90,10,13.0,1560,1547.0,1080,467.0,30.187459599224304,ORD-5190
5192,37,4,44,10,250,170,10,25.0,2500,2475.0,1700,775.0,31.313131313131315,ORD-5191
5193,56,3,9,5,220,150,5,11.0,1100,1089.0,750,339.0,31.129476584022036,ORD-5192
5194,237,2,23,2,150,100,5,7.5,300,292.5,200,92.5,31.62393162393162,ORD-5193
5195,358,5,9,10,130,90,5,6.5,1300,1293.5,900,393.5,30.421337456513335,ORD-5194
5196,349,3,20,16,220,150,5,11.0,3520,3509.0,2400,1109.0,31.604445711028784,ORD-5195
5197,197,5,55,6,130,90,5,6.5,780,773.5,540,233.5,30.187459599224304,ORD-5196
5198,73,4,1,6,250,170,5,12.5,1500,1487.5,1020,467.5,31.428571428571427,ORD-5197
5199,59,5,56,12,130,90,10,13.0,1560,1547.0,1080,467.0,30.187459599224304,ORD-5198
5200,240,5,39,9,130,90,5,6.5,1170,1163.5,810,353.5,30.382466695315856,ORD-5199
5201,2,5,23,17,130,90,5,6.5,2210,2203.5,1530,673.5,30.56501021102791,ORD-5200
5202,360,1,18,10,120,80,5,6.0,1200,1194.0,800,394.0,32.99832495812395,ORD-5201
5203,188,3,42,8,220,150,5,11.0,1760,1749.0,1200,549.0,31.3893653516295,ORD-5202
5204,307,4,32,9,250,170,0,0.0,2250,2250.0,1530,720.0,32.0,ORD-5203
5205,30,2,47,7,150,100,10,15.0,1050,1035.0,700,335.0,32.367149758454104,ORD-5204
5206,267,4,9,10,250,170,10,25.0,2500,2475.0,1700,775.0,31.313131313131315,ORD-5205
5207,108,4,11,1,250,170,0,0.0,250,250.0,170,80.0,32.0,ORD-5206
5208,332,1,56,19,120,80,10,12.0,2280,2268.0,1520,748.0,32.98059964726631,ORD-5207
5209,90,1,1,11,120,80,10,12.0,1320,1308.0,880,428.0,32.7217125382263,ORD-5208
5210,205,5,11,10,130,90,5,6.5,1300,1293.5,900,393.5,30.421337456513335,ORD-5209
5211,220,4,33,2,250,170,10,25.0,500,475.0,340,135.0,28.421052631578945,ORD-5210
5212,94,3,30,14,220,150,0,0.0,3080,3080.0,2100,980.0,31.818181818181817,ORD-5211
5213,103,1,5,12,120,80,10,12.0,1440,1428.0,960,468.0,32.773109243697476,ORD-5212
5214,223,1,50,4,120,80,0,0.0,480,480.0,320,160.0,33.33333333333333,ORD-5213
5215,186,3,1,13,220,150,0,0.0,2860,2860.0,1950,910.0,31.818181818181817,ORD-5214
5216,184,1,10,10,120,80,10,12.0,1200,1188.0,800,388.0,32.659932659932664,ORD-5215
5217,162,3,60,2,220,150,5,11.0,440,429.0,300,129.0,30.069930069930066,ORD-5216
5218,247,2,13,17,150,100,0,0.0,2550,2550.0,1700,850.0,33.33333333333333,ORD-5217
5219,31,3,27,10,220,150,10,22.0,2200,2178.0,1500,678.0,31.129476584022036,ORD-5218
5220,52,2,8,16,150,100,10,15.0,2400,2385.0,1600,785.0,32.914046121593294,ORD-5219
5221,345,5,28,9,130,90,5,6.5,1170,1163.5,810,353.5,30.382466695315856,ORD-5220
5222,76,5,45,19,130,90,5,6.5,2470,2463.5,1710,753.5,30.586563831946417,ORD-5221
5223,278,1,52,11,120,80,10,12.0,1320,1308.0,880,428.0,32.7217125382263,ORD-5222
5224,40,3,2,6,220,150,5,11.0,1320,1309.0,900,409.0,31.245225362872418,ORD-5223
5225,101,1,53,4,120,80,0,0.0,480,480.0,320,160.0,33.33333333333333,ORD-5224
5226,111,3,12,16,220,150,10,22.0,3520,3498.0,2400,1098.0,31.3893653516295,ORD-5225
5227,321,1,27,12,120,80,5,6.0,1440,1434.0,960,474.0,33.054393305439326,ORD-5226
5228,249,5,13,16,130,90,10,13.0,2080,2067.0,1440,627.0,30.333817126269956,ORD-5227
5229,191,5,60,3,130,90,5,6.5,390,383.5,270,113.5,29.595827900912646,ORD-5228
5230,182,1,22,12,120,80,0,0.0,1440,1440.0,960,480.0,33.33333333333333,ORD-5229
5231,335,3,40,15,220,150,10,22.0,3300,3278.0,2250,1028.0,31.360585723001833,ORD-5230
5232,209,4,15,12,250,170,5,12.5,3000,2987.5,2040,947.5,31.715481171548117,ORD-5231
5233,22,3,31,9,220,150,0,0.0,1980,1980.0,1350,630.0,31.818181818181817,ORD-5232
5234,166,1,7,10,120,80,0,0.0,1200,1200.0,800,400.0,33.33333333333333,ORD-5233
5235,99,3,39,8,220,150,5,11.0,1760,1749.0,1200,549.0,31.3893653516295,ORD-5234
5236,208,2,49,13,150,100,10,15.0,1950,1935.0,1300,635.0,32.81653746770026,ORD-5235
5237,8,3,51,15,220,150,5,11.0,3300,3289.0,2250,1039.0,31.590148981453332,ORD-5236
5238,190,5,35,17,130,90,5,6.5,2210,2203.5,1530,673.5,30.56501021102791,ORD-5237
5239,175,5,7,12,130,90,0,0.0,1560,1560.0,1080,480.0,30.76923076923077,ORD-5238
5240,273,2,12,16,150,100,5,7.5,2400,2392.5,1600,792.5,33.12434691745037,ORD-5239
5241,17,3,14,11,220,150,5,11.0,2420,2409.0,1650,759.0,31.506849315068493,ORD-5240
5242,90,4,34,19,250,170,10,25.0,4750,4725.0,3230,1495.0,31.64021164021164,ORD-5241
5243,141,3,58,13,220,150,5,11.0,2860,2849.0,1950,899.0,31.554931554931553,ORD-5242
5244,145,5,39,3,130,90,10,13.0,390,377.0,270,107.0,28.381962864721483,ORD-5243
5245,166,5,48,4,130,90,5,6.5,520,513.5,360,153.5,29.892891918208374,ORD-5244
5246,337,1,9,15,120,80,0,0.0,1800,1800.0,1200,600.0,33.33333333333333,ORD-5245
5247,78,5,33,14,130,90,5,6.5,1820,1813.5,1260,553.5,30.52109181141439,ORD-5246
5248,262,1,12,11,120,80,10,12.0,1320,1308.0,880,428.0,32.7217125382263,ORD-5247
5249,163,5,34,13,130,90,10,13.0,1690,1677.0,1170,507.0,30.23255813953488,ORD-5248
5250,14,5,27,18,130,90,5,6.5,2340,2333.5,1620,713.5,30.576387400899936,ORD-5249
5251,239,4,22,13,250,170,5,12.5,3250,3237.5,2210,1027.5,31.73745173745174,ORD-5250
5252,72,1,18,19,120,80,5,6.0,2280,2274.0,1520,754.0,33.15743183817062,ORD-5251
5253,143,1,46,4,120,80,10,12.0,480,468.0,320,148.0,31.62393162393162,ORD-5252
5254,310,5,44,12,130,90,10,13.0,1560,1547.0,1080,467.0,30.187459599224304,ORD-5253
5255,283,1,18,3,120,80,0,0.0,360,360.0,240,120.0,33.33333333333333,ORD-5254
5256,269,5,37,16,130,90,5,6.5,2080,2073.5,1440,633.5,30.55220641427538,ORD-5255
5257,241,5,7,1,130,90,10,13.0,130,117.0,90,27.0,23.076923076923077,ORD-5256
5258,245,3,4,4,220,150,10,22.0,880,858.0,600,258.0,30.069930069930066,ORD-5257
5259,163,1,45,9,120,80,10,12.0,1080,1068.0,720,348.0,32.58426966292135,ORD-5258
5260,60,2,16,13,150,100,10,15.0,1950,1935.0,1300,635.0,32.81653746770026,ORD-5259
5261,6,1,22,10,120,80,0,0.0,1200,1200.0,800,400.0,33.33333333333333,ORD-5260
5262,197,1,60,9,120,80,10,12.0,1080,1068.0,720,348.0,32.58426966292135,ORD-5261
5263,58,4,48,6,250,170,10,25.0,1500,1475.0,1020,455.0,30.847457627118647,ORD-5262
5264,305,2,51,19,150,100,5,7.5,2850,2842.5,1900,942.5,33.15743183817062,ORD-5263
5265,217,2,36,3,150,100,0,0.0,450,450.0,300,150.0,33.33333333333333,ORD-5264
5266,26,4,20,10,250,170,0,0.0,2500,2500.0,1700,800.0,32.0,ORD-5265
5267,303,4,31,10,250,170,0,0.0,2500,2500.0,1700,800.0,32.0,ORD-5266
5268,5,1,52,2,120,80,5,6.0,240,234.0,160,74.0,31.62393162393162,ORD-5267
5269,20,3,60,13,220,150,0,0.0,2860,2860.0,1950,910.0,31.818181818181817,ORD-5268
5270,198,4,33,7,250,170,10,25.0,1750,1725.0,1190,535.0,31.01449275362319,ORD-5269
5271,59,2,13,13,150,100,0,0.0,1950,1950.0,1300,650.0,33.33333333333333,ORD-5270
5272,242,2,52,14,150,100,10,15.0,2100,2085.0,1400,685.0,32.853717026378895,ORD-5271
5273,146,1,20,18,120,80,0,0.0,2160,2160.0,1440,720.0,33.33333333333333,ORD-5272
5274,273,3,54,14,220,150,0,0.0,3080,3080.0,2100,980.0,31.818181818181817,ORD-5273
5275,249,5,41,13,130,90,10,13.0,1690,1677.0,1170,507.0,30.23255813953488,ORD-5274
5276,14,4,42,19,250,170,5,12.5,4750,4737.5,3230,1507.5,31.820580474934033,ORD-5275
5277,13,4,38,8,250,170,5,12.5,2000,1987.5,1360,627.5,31.572327044025155,ORD-5276
5278,44,1,22,4,120,80,5,6.0,480,474.0,320,154.0,32.48945147679325,ORD-5277
5279,19,3,39,9,220,150,10,22.0,1980,1958.0,1350,608.0,31.05209397344229,ORD-5278
5280,63,2,23,12,150,100,10,15.0,1800,1785.0,1200,585.0,32.773109243697476,ORD-5279
5281,239,2,48,2,150,100,0,0.0,300,300.0,200,100.0,33.33333333333333,ORD-5280
5282,337,5,49,4,130,90,0,0.0,520,520.0,360,160.0,30.76923076923077,ORD-5281
5283,100,2,56,19,150,100,10,15.0,2850,2835.0,1900,935.0,32.98059964726631,ORD-5282
5284,163,4,33,9,250,170,0,0.0,2250,2250.0,1530,720.0,32.0,ORD-5283
5285,122,5,41,9,130,90,0,0.0,1170,1170.0,810,360.0,30.76923076923077,ORD-5284
5286,44,3,30,11,220,150,5,11.0,2420,2409.0,1650,759.0,31.506849315068493,ORD-5285
5287,360,5,14,10,130,90,10,13.0,1300,1287.0,900,387.0,30.069930069930066,ORD-5286
5288,317,3,47,3,220,150,5,11.0,660,649.0,450,199.0,30.662557781201848,ORD-5287
5289,145,2,36,8,150,100,0,0.0,1200,1200.0,800,400.0,33.33333333333333,ORD-5288
5290,327,1,57,11,120,80,0,0.0,1320,1320.0,880,440.0,33.33333333333333,ORD-5289
5291,363,5,8,6,130,90,5,6.5,780,773.5,540,233.5,30.187459599224304,ORD-5290
5292,50,5,57,18,130,90,10,13.0,2340,2327.0,1620,707.0,30.382466695315856,ORD-5291
5293,65,4,47,8,250,170,0,0.0,2000,2000.0,1360,640.0,32.0,ORD-5292
5294,355,4,22,2,250,170,10,25.0,500,475.0,340,135.0,28.421052631578945,ORD-5293
5295,288,3,57,5,220,150,5,11.0,1100,1089.0,750,339.0,31.129476584022036,ORD-5294
5296,164,1,4,10,120,80,0,0.0,1200,1200.0,800,400.0,33.33333333333333,ORD-5295
5297,141,4,51,18,250,170,5,12.5,4500,4487.5,3060,1427.5,31.81058495821727,ORD-5296
5298,314,4,35,12,250,170,10,25.0,3000,2975.0,2040,935.0,31.428571428571427,ORD-5297
5299,128,2,8,2,150,100,0,0.0,300,300.0,200,100.0,33.33333333333333,ORD-5298
5300,239,2,34,10,150,100,10,15.0,1500,1485.0,1000,485.0,32.659932659932664,ORD-5299
5301,324,4,60,12,250,170,10,25.0,3000,2975.0,2040,935.0,31.428571428571427,ORD-5300
5302,296,3,22,19,220,150,0,0.0,4180,4180.0,2850,1330.0,31.818181818181817,ORD-5301
5303,187,1,25,5,120,80,5,6.0,600,594.0,400,194.0,32.659932659932664,ORD-5302
5304,208,4,25,10,250,170,0,0.0,2500,2500.0,1700,800.0,32.0,ORD-5303
5305,220,3,40,1,220,150,10,22.0,220,198.0,150,48.0,24.242424242424242,ORD-5304
5306,190,3,40,7,220,150,10,22.0,1540,1518.0,1050,468.0,30.8300395256917,ORD-5305
5307,346,4,17,1,250,170,10,25.0,250,225.0,170,55.0,24.444444444444443,ORD-5306
5308,284,3,16,17,220,150,0,0.0,3740,3740.0,2550,1190.0,31.818181818181817,ORD-5307
5309,352,5,48,12,130,90,10,13.0,1560,1547.0,1080,467.0,30.187459599224304,ORD-5308
5310,237,3,48,7,220,150,0,0.0,1540,1540.0,1050,490.0,31.818181818181817,ORD-5309
5311,194,4,59,8,250,170,0,0.0,2000,2000.0,1360,640.0,32.0,ORD-5310
5312,287,3,39,3,220,150,10,22.0,660,638.0,450,188.0,29.46708463949843,ORD-5311
5313,259,4,15,15,250,170,10,25.0,3750,3725.0,2550,1175.0,31.543624161073826,ORD-5312
5314,246,2,17,12,150,100,10,15.0,1800,1785.0,1200,585.0,32.773109243697476,ORD-5313
5315,136,4,57,17,250,170,5,12.5,4250,4237.5,2890,1347.5,31.799410029498524,ORD-5314
5316,280,3,35,2,220,150,5,11.0,440,429.0,300,129.0,30.069930069930066,ORD-5315
5317,271,4,33,17,250,170,5,12.5,4250,4237.5,2890,1347.5,31.799410029498524,ORD-5316
5318,171,1,40,4,120,80,10,12.0,480,468.0,320,148.0,31.62393162393162,ORD-5317
5319,159,4,39,7,250,170,10,25.0,1750,1725.0,1190,535.0,31.01449275362319,ORD-5318
5320,201,4,18,15,250,170,5,12.5,3750,3737.5,2550,1187.5,31.77257525083612,ORD-5319
5321,45,1,30,16,120,80,0,0.0,1920,1920.0,1280,640.0,33.33333333333333,ORD-5320
5322,264,1,23,6,120,80,5,6.0,720,714.0,480,234.0,32.773109243697476,ORD-5321
5323,71,1,37,5,120,80,5,6.0,600,594.0,400,194.0,32.659932659932664,ORD-5322
5324,364,5,47,16,130,90,0,0.0,2080,2080.0,1440,640.0,30.76923076923077,ORD-5323
5325,103,4,7,1,250,170,5,12.5,250,237.5,170,67.5,28.421052631578945,ORD-5324
5326,125,1,10,15,120,80,5,6.0,1800,1794.0,1200,594.0,33.11036789297659,ORD-5325
5327,313,1,16,5,120,80,5,6.0,600,594.0,400,194.0,32.659932659932664,ORD-5326
5328,286,2,28,13,150,100,0,0.0,1950,1950.0,1300,650.0,33.33333333333333,ORD-5327
5329,230,5,23,14,130,90,0,0.0,1820,1820.0,1260,560.0,30.76923076923077,ORD-5328
5330,146,4,34,2,250,170,5,12.5,500,487.5,340,147.5,30.256410256410255,ORD-5329
5331,197,3,18,2,220,150,10,22.0,440,418.0,300,118.0,28.22966507177033,ORD-5330
5332,221,5,47,19,130,90,5,6.5,2470,2463.5,1710,753.5,30.586563831946417,ORD-5331
5333,60,5,23,19,130,90,0,0.0,2470,2470.0,1710,760.0,30.76923076923077,ORD-5332
5334,98,2,51,12,150,100,0,0.0,1800,1800.0,1200,600.0,33.33333333333333,ORD-5333
5335,171,4,20,17,250,170,0,0.0,4250,4250.0,2890,1360.0,32.0,ORD-5334
5336,173,4,31,2,250,170,10,25.0,500,475.0,340,135.0,28.421052631578945,ORD-5335
5337,151,1,14,11,120,80,10,12.0,1320,1308.0,880,428.0,32.7217125382263,ORD-5336
5338,350,1,23,17,120,80,10,12.0,2040,2028.0,1360,668.0,32.938856015779095,ORD-5337
5339,122,5,2,14,130,90,5,6.5,1820,1813.5,1260,553.5,30.52109181141439,ORD-5338
5340,108,2,29,9,150,100,0,0.0,1350,1350.0,900,450.0,33.33333333333333,ORD-5339
5341,4,4,50,19,250,170,5,12.5,4750,4737.5,3230,1507.5,31.820580474934033,ORD-5340
5342,93,2,9,19,150,100,5,7.5,2850,2842.5,1900,942.5,33.15743183817062,ORD-5341
5343,6,3,59,1,220,150,10,22.0,220,198.0,150,48.0,24.242424242424242,ORD-5342
5344,288,4,33,5,250,170,5,12.5,1250,1237.5,850,387.5,31.313131313131315,ORD-5343
5345,106,1,48,19,120,80,10,12.0,2280,2268.0,1520,748.0,32.98059964726631,ORD-5344
5346,146,5,44,2,130,90,10,13.0,260,247.0,180,67.0,27.125506072874494,ORD-5345
5347,271,2,12,14,150,100,0,0.0,2100,2100.0,1400,700.0,33.33333333333333,ORD-5346
5348,96,1,19,19,120,80,0,0.0,2280,2280.0,1520,760.0,33.33333333333333,ORD-5347
5349,229,5,42,8,130,90,5,6.5,1040,1033.5,720,313.5,30.333817126269956,ORD-5348
5350,202,1,20,17,120,80,5,6.0,2040,2034.0,1360,674.0,33.136676499508354,ORD-5349
5351,212,4,37,2,250,170,0,0.0,500,500.0,340,160.0,32.0,ORD-5350
5352,6,2,31,17,150,100,5,7.5,2550,2542.5,1700,842.5,33.136676499508354,ORD-5351
5353,112,3,35,8,220,150,0,0.0,1760,1760.0,1200,560.0,31.818181818181817,ORD-5352
5354,323,1,41,14,120,80,0,0.0,1680,1680.0,1120,560.0,33.33333333333333,ORD-5353
5355,106,2,21,17,150,100,10,15.0,2550,2535.0,1700,835.0,32.938856015779095,ORD-5354
5356,139,4,55,6,250,170,0,0.0,1500,1500.0,1020,480.0,32.0,ORD-5355
5357,299,1,47,11,120,80,0,0.0,1320,1320.0,880,440.0,33.33333333333333,ORD-5356
5358,96,4,46,8,250,170,10,25.0,2000,1975.0,1360,615.0,31.139240506329113,ORD-5357
5359,337,3,43,13,220,150,10,22.0,2860,2838.0,1950,888.0,31.289640591966172,ORD-5358
5360,297,3,13,8,220,150,10,22.0,1760,1738.0,1200,538.0,30.95512082853855,ORD-5359
5361,214,5,39,7,130,90,10,13.0,910,897.0,630,267.0,29.76588628762542,ORD-5360
5362,291,5,27,3,130,90,0,0.0,390,390.0,270,120.0,30.76923076923077,ORD-5361
5363,22,5,25,2,130,90,0,0.0,260,260.0,180,80.0,30.76923076923077,ORD-5362
5364,193,4,2,12,250,170,0,0.0,3000,3000.0,2040,960.0,32.0,ORD-5363
5365,150,5,35,4,130,90,0,0.0,520,520.0,360,160.0,30.76923076923077,ORD-5364
5366,247,2,52,5,150,100,0,0.0,750,750.0,500,250.0,33.33333333333333,ORD-5365
5367,267,4,8,16,250,170,0,0.0,4000,4000.0,2720,1280.0,32.0,ORD-5366
5368,251,4,33,2,250,170,10,25.0,500,475.0,340,135.0,28.421052631578945,ORD-5367
5369,3,5,25,13,130,90,0,0.0,1690,1690.0,1170,520.0,30.76923076923077,ORD-5368
5370,316,5,21,4,130,90,10,13.0,520,507.0,360,147.0,28.994082840236686,ORD-5369
5371,76,4,36,5,250,170,10,25.0,1250,1225.0,850,375.0,30.612244897959183,ORD-5370
5372,87,3,13,12,220,150,0,0.0,2640,2640.0,1800,840.0,31.818181818181817,ORD-5371
5373,270,3,56,15,220,150,10,22.0,3300,3278.0,2250,1028.0,31.360585723001833,ORD-5372
5374,225,5,46,5,130,90,0,0.0,650,650.0,450,200.0,30.76923076923077,ORD-5373
5375,18,3,9,5,220,150,5,11.0,1100,1089.0,750,339.0,31.129476584022036,ORD-5374
5376,113,2,35,16,150,100,10,15.0,2400,2385.0,1600,785.0,32.914046121593294,ORD-5375
5377,251,2,46,9,150,100,5,7.5,1350,1342.5,900,442.5,32.960893854748605,ORD-5376
5378,233,2,36,15,150,100,10,15.0,2250,2235.0,1500,735.0,32.88590604026846,ORD-5377
5379,329,4,49,4,250,170,0,0.0,1000,1000.0,680,320.0,32.0,ORD-5378
5380,279,4,47,17,250,170,0,0.0,4250,4250.0,2890,1360.0,32.0,ORD-5379
5381,202,4,44,1,250,170,0,0.0,250,250.0,170,80.0,32.0,ORD-5380
5382,83,4,46,16,250,170,0,0.0,4000,4000.0,2720,1280.0,32.0,ORD-5381
5383,125,4,51,17,250,170,10,25.0,4250,4225.0,2890,1335.0,31.59763313609468,ORD-5382
5384,175,5,10,4,130,90,0,0.0,520,520.0,360,160.0,30.76923076923077,ORD-5383
5385,69,3,5,13,220,150,5,11.0,2860,2849.0,1950,899.0,31.554931554931553,ORD-5384
5386,47,5,31,8,130,90,10,13.0,1040,1027.0,720,307.0,29.892891918208374,ORD-5385
5387,256,3,24,18,220,150,5,11.0,3960,3949.0,2700,1249.0,31.62826031906812,ORD-5386
5388,215,5,32,13,130,90,0,0.0,1690,1690.0,1170,520.0,30.76923076923077,ORD-5387
5389,30,2,49,9,150,100,0,0.0,1350,1350.0,900,450.0,33.33333333333333,ORD-5388
5390,281,1,49,5,120,80,0,0.0,600,600.0,400,200.0,33.33333333333333,ORD-5389
5391,237,4,3,11,250,170,10,25.0,2750,2725.0,1870,855.0,31.376146788990827,ORD-5390
5392,248,1,16,14,120,80,5,6.0,1680,1674.0,1120,554.0,33.09438470728793,ORD-5391
5393,25,1,57,18,120,80,0,0.0,2160,2160.0,1440,720.0,33.33333333333333,ORD-5392
5394,74,2,41,18,150,100,0,0.0,2700,2700.0,1800,900.0,33.33333333333333,ORD-5393
5395,206,1,49,16,120,80,0,0.0,1920,1920.0,1280,640.0,33.33333333333333,ORD-5394
5396,314,1,20,4,120,80,10,12.0,480,468.0,320,148.0,31.62393162393162,ORD-5395
5397,94,2,44,19,150,100,10,15.0,2850,2835.0,1900,935.0,32.98059964726631,ORD-5396
5398,127,3,24,5,220,150,0,0.0,1100,1100.0,750,350.0,31.818181818181817,ORD-5397
5399,25,5,34,2,130,90,5,6.5,260,253.5,180,73.5,28.994082840236686,ORD-5398
5400,334,1,52,17,120,80,0,0.0,2040,2040.0,1360,680.0,33.33333333333333,ORD-5399
5401,355,4,48,4,250,170,10,25.0,1000,975.0,680,295.0,30.256410256410255,ORD-5400
5402,116,2,23,6,150,100,0,0.0,900,900.0,600,300.0,33.33333333333333,ORD-5401
5403,48,1,55,18,120,80,5,6.0,2160,2154.0,1440,714.0,33.147632311977716,ORD-5402
5404,226,3,53,6,220,150,10,22.0,1320,1298.0,900,398.0,30.662557781201848,ORD-5403
5405,266,3,55,15,220,150,5,11.0,3300,3289.0,2250,1039.0,31.590148981453332,ORD-5404
5406,99,4,38,1,250,170,5,12.5,250,237.5,170,67.5,28.421052631578945,ORD-5405
5407,11,1,2,17,120,80,0,0.0,2040,2040.0,1360,680.0,33.33333333333333,ORD-5406
5408,85,4,41,2,250,170,10,25.0,500,475.0,340,135.0,28.421052631578945,ORD-5407
5409,214,3,5,4,220,150,10,22.0,880,858.0,600,258.0,30.069930069930066,ORD-5408
5410,173,3,18,3,220,150,10,22.0,660,638.0,450,188.0,29.46708463949843,ORD-5409
5411,209,5,54,3,130,90,5,6.5,390,383.5,270,113.5,29.595827900912646,ORD-5410
5412,64,3,58,14,220,150,10,22.0,3080,3058.0,2100,958.0,31.32766514061478,ORD-5411
5413,258,2,53,8,150,100,5,7.5,1200,1192.5,800,392.5,32.914046121593294,ORD-5412
5414,332,5,50,8,130,90,10,13.0,1040,1027.0,720,307.0,29.892891918208374,ORD-5413
5415,121,4,29,9,250,170,0,0.0,2250,2250.0,1530,720.0,32.0,ORD-5414
5416,298,3,10,18,220,150,5,11.0,3960,3949.0,2700,1249.0,31.62826031906812,ORD-5415
5417,54,2,42,7,150,100,0,0.0,1050,1050.0,700,350.0,33.33333333333333,ORD-5416
5418,331,5,55,10,130,90,0,0.0,1300,1300.0,900,400.0,30.76923076923077,ORD-5417
5419,272,2,42,1,150,100,0,0.0,150,150.0,100,50.0,33.33333333333333,ORD-5418
5420,241,5,50,4,130,90,0,0.0,520,520.0,360,160.0,30.76923076923077,ORD-5419
5421,243,5,16,4,130,90,5,6.5,520,513.5,360,153.5,29.892891918208374,ORD-5420
5422,18,5,23,14,130,90,10,13.0,1820,1807.0,1260,547.0,30.271167681239625,ORD-5421
5423,187,4,30,5,250,170,5,12.5,1250,1237.5,850,387.5,31.313131313131315,ORD-5422
5424,346,5,6,5,130,90,0,0.0,650,650.0,450,200.0,30.76923076923077,ORD-5423
5425,144,5,44,19,130,90,0,0.0,2470,2470.0,1710,760.0,30.76923076923077,ORD-5424
5426,262,2,60,5,150,100,10,15.0,750,735.0,500,235.0,31.97278911564626,ORD-5425
5427,364,5,36,11,130,90,0,0.0,1430,1430.0,990,440.0,30.76923076923077,ORD-5426
5428,239,4,20,2,250,170,5,12.5,500,487.5,340,147.5,30.256410256410255,ORD-5427
5429,304,2,16,15,150,100,5,7.5,2250,2242.5,1500,742.5,33.11036789297659,ORD-5428
5430,298,5,28,14,130,90,5,6.5,1820,1813.5,1260,553.5,30.52109181141439,ORD-5429
5431,76,2,54,14,150,100,5,7.5,2100,2092.5,1400,692.5,33.09438470728793,ORD-5430
5432,188,4,57,8,250,170,0,0.0,2000,2000.0,1360,640.0,32.0,ORD-5431
5433,333,2,26,8,150,100,10,15.0,1200,1185.0,800,385.0,32.48945147679325,ORD-5432
5434,246,4,22,5,250,170,5,12.5,1250,1237.5,850,387.5,31.313131313131315,ORD-5433
5435,130,3,54,5,220,150,0,0.0,1100,1100.0,750,350.0,31.818181818181817,ORD-5434
